candidate_index,candidate_id,beta_flex,beta_extend,included,inclusion_reason,finite,duration_s,sample_count,hip_min_deg,hip_max_deg,hip_rom_deg,knee_min_deg,knee_max_deg,knee_rom_deg,hip_min_error_deg,hip_max_error_deg,hip_rom_error_deg,knee_min_error_deg,knee_max_error_deg,knee_rom_error_deg,hip_q_max_abs_error_rad,hip_dq_max_abs_error_rad_s,hip_ddq_max_abs_error_rad_s2,max_knee_displacement_deg,rms_knee_displacement_deg,max_knee_displacement_fraction_of_rom,rms_knee_displacement_fraction_of_rom,joint_space_path_length_deg,signed_qspace_area_deg2,flex_coordination_slope,extension_coordination_slope,flex_knee_midpoint_time_s,extension_knee_midpoint_time_s,peak_abs_knee_dq_deg_s,rms_knee_dq_deg_s,peak_abs_knee_ddq_deg_s2,rms_knee_ddq_deg_s2,peak_abs_knee_jerk_deg_s3,rms_knee_jerk_deg_s3,peak_dq_ratio,rms_dq_ratio,peak_ddq_ratio,rms_ddq_ratio,peak_jerk_ratio,minimum_warp_derivative,warped_phase_min,warped_phase_max,q_closure_error_rad,dq_closure_error_rad_s,ddq_closure_error_rad_s2,branch_anchor_q_max_error_rad,branch_anchor_dq_max_error_rad_s,branch_anchor_ddq_max_error_rad_s2,kinematic_gate_pass,exclusion_reason
490,MYOLEG_V3_K0490,0.0175,0.0075,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742123152,119.50000585244669,101.17910843121517,0.0,0.0,0.0,4.155431554409006e-10,5.852446690823854e-06,5.852862230426581e-06,0.0,0.0,0.0,1.4323726867746274,0.5097031865820396,0.014156803631119383,0.0050376330051684955,267.29870811623994,615.1280203063425,1.2083729579539924,1.2237145147097868,4.5236718289178155,19.073795922178714,28.418255555050578,11.798517973868567,17.924953109095192,6.284621223249581,135.34652626527935,23.629271640730394,1.003833143011663,1.0056568028229778,1.0255890095983258,1.0231967085002418,0.8686772263027105,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
491,MYOLEG_V3_K0491,0.0175,0.01,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421093008,119.50000779113599,101.17911037004298,0.0,0.0,0.0,5.540563563499745e-10,7.791135985257824e-06,7.79169003806146e-06,0.0,0.0,0.0,1.568271000147206,0.5699163743540212,0.0154999496949752,0.005632747868194214,267.2123294930483,601.7442464740526,1.2083729579539924,1.2241445140582863,4.5236718289178155,19.059951729088283,28.418600416398924,11.798609025261719,17.94607278312255,6.322211209604789,168.8268843037757,25.06927896826101,1.003845324732337,1.0056645636665968,1.0267973868496876,1.0293167193879196,1.083559908252735,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
492,MYOLEG_V3_K0492,0.0175,0.0125,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420954502,119.5000097237683,101.17911230281379,0.0,0.0,0.0,6.925624518316909e-10,9.723768300773372e-06,9.724460852567063e-06,0.0,0.0,0.0,1.9596407771927744,0.6390187233590376,0.019368038727910555,0.006315718434685488,267.12786043918345,588.3493281054438,1.2083729579539924,1.224571777995766,4.5236718289178155,19.046343441477777,28.514885086683094,11.799104040505044,18.42832285967733,6.320862647881725,138.34003903761916,23.909015160417837,1.0072464393084224,1.0057067567155928,1.0543896698187056,1.0290971605844161,0.8878901048577249,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
493,MYOLEG_V3_K0493,0.0175,0.015,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420815992,119.50001165034739,101.1791142295314,0.0,0.0,0.0,8.31072100027086e-10,1.1650347389036142e-05,1.1651178454030742e-05,0.0,0.0,0.0,2.3500058180757577,0.7144173475882059,0.02322619748733111,0.007060918009575764,267.0453021072153,574.9440582043303,1.2083729579539924,1.2249963042923815,4.5236718289178155,19.032584811943096,28.616864610630216,11.799996467909317,19.1336424547948,6.329843116228894,107.57446725364329,23.2245479716638,1.0108487162268054,1.005782823531113,1.0947450348009313,1.0305592671024066,0.6904313868516242,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
494,MYOLEG_V3_K0494,0.0175,0.0175,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420677493,119.50001357087694,101.17911615019945,0.0,0.0,0.0,9.695710900814447e-10,1.357087694486836e-05,1.3571846508853014e-05,0.0,0.0,0.0,2.7389654979544247,0.7943022266649669,0.027070466412106926,0.007850457321954012,266.9646538195308,561.5292253635599,1.2083729579539924,1.2254180902470617,4.5236718289178155,19.0186575345024,28.670776504568437,11.801278512493445,19.18761383075747,6.35964645804214,146.80403839323492,23.861895159225718,1.0127530747062652,1.0058920997012564,1.0978330456695415,1.0354115374560768,0.942213504848452,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
495,MYOLEG_V3_K0495,0.0175,0.02,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420538994,119.50001548536063,101.17911806482164,0.0,0.0,0.0,1.1080700801358034e-09,1.5485360634670542e-05,1.548646869764525e-05,0.0,0.0,0.0,3.126133388416065,0.8774291504530118,0.030897026251000714,0.008672039265949527,266.8859088283138,548.1056235571928,1.2083729579539924,1.2258371351157586,4.5236718289178155,19.004662112121984,28.69770847157522,11.80295469467412,19.236135979165837,6.3925200738072965,169.39979209628154,24.749904116228876,1.0137044068890424,1.006034970527618,1.1006092750870942,1.0407636779037739,1.0872369287559855,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
496,MYOLEG_V3_K0496,0.0175,0.0225,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420400495,119.5000173938022,101.1791199734017,0.0,0.0,0.0,1.2465690701901622e-09,1.739380219589748e-05,1.739504875786224e-05,0.0,0.0,0.0,3.513433459370134,0.9629389933984689,0.03472489249100956,0.009517172705231008,266.80906100712787,534.6740206290074,1.2083729579539924,1.2262534430195817,4.5236718289178155,18.99084984815852,28.856772910770637,11.805028459329591,19.279124433876387,6.399470726575678,138.62039526569848,23.91693300845772,1.0193231246048293,1.0062117296373507,1.1030688902627892,1.0418953109460687,0.8896894792288653,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
497,MYOLEG_V3_K0497,0.0175,0.025,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742026201,119.50001929620531,101.1791218759433,0.0,0.0,0.0,1.3850538493898057e-09,1.929620530916054e-05,1.9297590355904504e-05,0.0,0.0,0.0,3.902294083841028,1.0502296847877126,0.038568182405246156,0.010379907095681307,266.7341116714088,521.2352092274077,1.2083729579539924,1.226667019193628,4.5236718289178155,18.976893658031347,28.968470969733104,11.807485232116063,19.316494728764795,6.423042178163917,129.22125481815627,23.75940688290207,1.0232686945001872,1.0064211347737566,1.1052070584069253,1.0457329697043143,0.8293641832726357,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
498,MYOLEG_V3_K0498,0.0175,0.0275,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420123522,119.50002119257371,101.1791237724502,0.0,0.0,0.0,1.523542181303128e-09,2.119257371191452e-05,2.1194097257648536e-05,0.0,0.0,0.0,4.289672147017967,1.138871446350964,0.04239681947856823,0.011255994739319057,266.661059998277,507.78993936880045,1.2083729579539924,1.2270778628092935,4.5236718289178155,18.962778984041407,29.032417606193224,11.810322024660787,19.741422595163087,6.4611888383680585,155.56153811782542,24.49089369660684,1.0255275155224148,1.0066629312203201,1.1295196101328782,1.051943612442298,0.9984206405616615,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
499,MYOLEG_V3_K0499,0.0175,0.03,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089741998503,119.50002308291111,101.17912566292608,0.0,0.0,0.0,1.6620340659301291e-09,2.3082911113192495e-05,2.308457314370571e-05,0.0,0.0,0.0,4.675211981898585,1.2285513658256253,0.04620728848902478,0.012142342979117027,266.58990089885754,494.33895966824116,1.2083729579539924,1.227485975564794,4.5236718289178155,18.948749014913556,29.1233380058049,11.813558096382229,20.709464944166353,6.4919635264790205,174.05830523484076,24.862624380454918,1.0287391451148529,1.0069387605700995,1.1849068453418639,1.0569540273044966,1.11713606531725,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
500,MYOLEG_V3_K0500,0.02,-0.03,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897423309514,119.49997604310423,101.17907861979471,0.0,0.0,0.0,1.6624497334305488e-09,2.395689577383564e-05,2.3958558230674498e-05,0.0,0.0,0.0,4.704586410061594,1.250822890071675,0.04649760958710194,0.012362462783291043,268.8615476798345,807.1980741360917,1.2083349945778776,1.2169413400568079,4.5174115107844015,19.268770856157552,28.826181129143148,11.854922162633736,15.571045841607292,6.263059321372416,133.79963387771448,24.291640468994665,1.018242514845305,1.0104644622480883,0.8909085220982346,1.0196862237397437,0.8587490055666653,0.8969656089543516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
501,MYOLEG_V3_K0501,0.02,-0.0275,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897423170962,119.49997807301177,101.17908064984081,0.0,0.0,0.0,1.523897452671008e-09,2.1926988225118293e-05,2.1928512126123678e-05,0.0,0.0,0.0,4.314234173596276,1.1625624183869732,0.04263957737968015,0.0114901436043741,268.7472368842736,794.080896446255,1.2083349945778776,1.217411322068233,4.5174115107844015,19.256576662939548,28.745057055992522,11.849013010521924,16.045520479803653,6.253880714362279,162.80055942219457,24.319480505478673,1.0153769260984182,1.0099607905976893,0.9180559278016515,1.0181918583439988,1.0448819212560798,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
502,MYOLEG_V3_K0502,0.02,-0.025,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897423032413,119.49998009682022,101.1790826737878,0.0,0.0,0.0,1.3853487246251461e-09,1.9903179776292745e-05,1.990456513567551e-05,0.0,0.0,0.0,3.9223937054616584,1.07559903148788,0.038766836288394266,0.010630644116011386,268.6347097374389,780.9401490038416,1.2083349945778776,1.217878737732475,4.5174115107844015,19.244230170288734,28.63648689763539,11.843525191395182,16.09718079722128,6.234935567301743,133.02105938186398,23.50980561567789,1.0115418446983726,1.0094930316257835,0.9210117098030558,1.0151074064055619,0.8537519808761325,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
503,MYOLEG_V3_K0503,0.02,-0.0225,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742289386,119.49998211453203,101.17908469163817,0.0,0.0,0.0,1.2467964438656054e-09,1.788546796888113e-05,1.7886714772430423e-05,0.0,0.0,0.0,3.529714758737285,0.9902970809882793,0.03488580812429997,0.009787565374197648,268.52398054460133,767.7766393108346,1.2083349945778776,1.2183435693584845,4.5174115107844015,19.23169443870321,28.582100930702534,11.838426867282237,16.542566855703566,6.236091187445,160.99737786428645,24.005289139343194,1.0096207402865913,1.0090584715955717,0.9464947916179798,1.015295552466375,1.0333087926545101,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
504,MYOLEG_V3_K0504,0.02,-0.02,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897422755316,119.49998412614971,101.1790867033944,0.0,0.0,0.0,1.1082512685334223e-09,1.5873850287562163e-05,1.5874958535277983e-05,0.0,0.0,0.0,3.136880825625255,0.9071475768904014,0.031003248157850178,0.008965760258526781,268.4150590812609,754.5912216226948,1.2083349945778776,1.218805799233494,4.5174115107844015,19.21896131637431,28.53578196455092,11.833696730137643,16.09720206792273,6.2447375758167025,145.30335060383544,24.61905119524742,1.0079845908303746,1.0086552942975175,0.9210129268214491,1.0167032675550127,0.932581833150526,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
505,MYOLEG_V3_K0505,0.02,-0.0175,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897422616778,119.49998613167573,101.17908870905895,0.0,0.0,0.0,9.697131986285967e-10,1.386832427385798e-05,1.3869293994162035e-05,0.0,0.0,0.0,2.7445528219890605,0.8268214226692253,0.027125688527071912,0.008171859619222616,268.3079537170288,741.384754537697,1.2083349945778776,1.2192654079966614,4.5174115107844015,19.20628859453298,28.465887304463088,11.829373933203987,16.087660631715263,6.232636792606791,154.01699293376635,23.868291953670568,1.0055156646086443,1.0082868369918474,0.9204670067261158,1.0147331438019929,0.9885074845804146,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
506,MYOLEG_V3_K0506,0.02,-0.015,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897422478232,119.49998813111254,101.1790907086343,0.0,0.0,0.0,8.311680232964136e-10,1.1868887455079857e-05,1.1869718633761295e-05,0.0,0.0,0.0,2.3528674993023913,0.7502456730729222,0.02325448081020816,0.007415025968350857,268.20267858598095,728.1580178067583,1.2083349945778776,1.2197223808925894,4.5174115107844015,19.19352214062332,28.40450123231412,11.825461234017986,16.223553991640394,6.221214578115986,123.24018981046099,23.147816867975774,1.0033472917603155,1.007953334719569,0.9282422424864752,1.0128734975551292,0.7909766819115921,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
507,MYOLEG_V3_K0507,0.02,-0.0125,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.3208974223397,119.4999901244627,101.179092702123,0.0,0.0,0.0,6.926370588189457e-10,9.875537301695658e-06,9.876229938754477e-06,0.0,0.0,0.0,1.9614347030585435,0.6787095337256387,0.01938576892930644,0.006708001123058461,268.09924879267817,714.9118312031311,1.2083349945778776,1.2201767039844738,4.5174115107844015,19.180569673744735,28.391788849990814,11.821951744275895,16.83351829494726,6.231126337408714,140.82080421526388,23.76047428077604,1.00289824552389,1.0076542003502025,0.9631417862627658,1.014487227185524,0.9038120813804248,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
508,MYOLEG_V3_K0508,0.02,-0.01,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742220117,119.49999211172863,101.17909468952746,0.0,0.0,0.0,5.541060943414777e-10,7.888271369438371e-06,7.888825479085426e-06,0.0,0.0,0.0,1.629980437886772,0.6139936291719954,0.016109852690426047,0.006068383821614939,267.99767331545553,701.647018986032,1.2083349945778776,1.2206283647556,4.5174115107844015,19.16742190058873,28.356304303139876,11.818837396544096,16.853202118937624,6.253296374964154,157.96667849559367,24.952237067597988,1.0016448060182623,1.0073887462491216,0.9642680103275384,1.0180967222765143,1.0138572441441824,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
509,MYOLEG_V3_K0509,0.02,-0.0075,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742206264,119.49999409291286,101.17909667085021,0.0,0.0,0.0,4.155751298640098e-10,5.907087142986711e-06,5.9075027252220025e-06,0.0,0.0,0.0,1.629980437886772,0.5584879073753481,0.016109852690426047,0.005519795028255523,267.89796021311827,688.3644267124359,1.2083349945778776,1.2210773497890821,4.5174115107844015,19.154345201844986,28.297172258414612,11.81612630336485,16.86687724164785,6.237529541684218,146.64828316784107,23.610327817964507,0.9995560533784573,1.0071576638958266,0.9650504422519711,1.015529730354102,0.9412138410897228,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
510,MYOLEG_V3_K0510,0.02,-0.005,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421924116,119.49999606801782,101.1790986460937,0.0,0.0,0.0,2.7705127081389946e-10,3.9319821780736675e-06,3.932259232897195e-06,0.0,0.0,0.0,1.629980437886772,0.5151882545515584,0.016109852690426047,0.0050918444760131906,267.8001260625699,675.064880363121,1.2083349945778776,1.2215236481158758,4.5174115107844015,19.141194018409518,28.31757034209829,11.813820130001861,16.87446243162595,6.2345669521689695,116.06324038737841,23.033292651609628,1.0002765857283735,1.0069610952304981,0.9654844343204529,1.0150473923208367,0.7449137892006357,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
511,MYOLEG_V3_K0511,0.02,-0.0025,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421785588,119.49999803704607,101.17910061526048,0.0,0.0,0.0,1.3852385905011033e-10,1.962953930956246e-06,1.96309245836801e-06,0.0,0.0,0.0,1.629980437886772,0.4873650476886462,0.016109852690426047,0.004816854817537361,267.7041866787284,661.7492157424693,1.2083349945778776,1.2219672498733678,4.5174115107844015,19.127861080233778,28.315198396421966,11.811912371723325,16.945534181989466,6.255876269708479,128.11485656355535,23.968468101264857,1.0001928002307485,1.0067984858167394,0.9695508553382437,1.0185167539247075,0.8222631294553465,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
512,MYOLEG_V3_K0512,0.02,0.0,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.629980437886772,0.47773124910360043,0.016109852690426047,0.00472163951774178,267.61015040884297,648.4182687414607,1.2083349945778776,1.2224081452046176,4.5174115107844015,19.114337507314264,28.290056421386033,11.81040308486463,17.826758226796514,6.301338935813916,171.58937243907474,26.263491994947064,0.999304696885596,1.0066698404563459,1.0199707191921308,1.0259185127047974,1.1012900310514706,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
513,MYOLEG_V3_K0513,0.02,0.0025,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421508548,119.5000019568824,101.17910453537385,0.0,0.0,0.0,1.3851675362275273e-10,1.956882400122595e-06,1.957020913323504e-06,0.0,0.0,0.0,1.629980437886772,0.48736301900944246,0.016109852690426047,0.0048168347671598425,267.518022233568,635.072873737076,1.2083349945778776,1.2228463250170662,4.5174115107844015,19.100944809839206,28.314630669960493,11.80929972702059,17.865212079480465,6.276553780580684,141.23249587058237,23.998430053084654,1.0001727461272485,1.00657579480381,1.0221708838703505,1.021883251333676,0.906454389056154,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
514,MYOLEG_V3_K0514,0.02,0.005,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742137003,119.50000390769671,101.17910648632667,0.0,0.0,0.0,2.7703350724550546e-10,3.9076967084383796e-06,3.907973734840198e-06,0.0,0.0,0.0,1.629980437886772,0.5151729627142708,0.016109852690426047,0.005091693339692568,267.4278094909386,621.7138590504088,1.2083349945778776,1.2232817832756753,4.5174115107844015,19.087458454164246,28.371180414327203,11.808599173523259,17.89797162406506,6.275655749422589,110.64710342409822,23.071368079026175,1.0021702827992014,1.0065160825253787,1.0240452446388792,1.0217370432341815,0.7101520929505504,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
515,MYOLEG_V3_K0515,0.02,0.0075,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742123152,119.50000585244669,101.17910843121517,0.0,0.0,0.0,4.155431554409006e-10,5.852446690823854e-06,5.852862230426581e-06,0.0,0.0,0.0,1.629980437886772,0.5584404846621885,0.016109852690426047,0.005519326327585611,267.3395158228401,608.3420514885621,1.2083349945778776,1.2237145147097868,4.5174115107844015,19.073795922178714,28.418255555050578,11.80829448994953,17.924953109095192,6.298851121073079,135.34652626527935,23.65389192194582,1.003833143011663,1.0064901125595485,1.0255890095983258,1.0255134725657409,0.8686772263027105,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
