subject_i,subject_j,all_candidate_kendall_tau_b,all_candidate_rank_inversion_rate,all_candidate_crossover_exists,deterministic_subset_count,subset_kendall_tau_b,subset_rank_inversion_rate,subset_crossover_exists
MYOLEG_VP_014,MYOLEG_VP_031,0.9959916551260175,0.0020041724369912473,True,512,0.9957956213307242,0.002102189334637905,True
MYOLEG_VP_015,MYOLEG_VP_017,0.9839550537793357,0.008022473110332162,True,512,0.984772504892368,0.007613747553815997,True
MYOLEG_VP_015,MYOLEG_VP_018,0.9876310135684226,0.006184493215788678,True,512,0.9881512964774953,0.005924351761252333,True
MYOLEG_VP_015,MYOLEG_VP_019,0.9914538304795066,0.0042730847602466815,True,512,0.9917747064579258,0.004112646771037121,True
MYOLEG_VP_015,MYOLEG_VP_021,0.9872665754204581,0.006366712289770926,True,512,0.9875550391389434,0.00622248043052831,True
MYOLEG_VP_015,MYOLEG_VP_022,0.9949145542378146,0.002542722881092696,True,512,0.9947559931506851,0.0026220034246574597,True
MYOLEG_VP_015,MYOLEG_VP_023,0.9823472502683527,0.00882637486582366,True,512,0.9830754647749512,0.008462267612524388,True
MYOLEG_VP_015,MYOLEG_VP_025,0.9861479551695905,0.006926022415204736,True,512,0.9869129158512722,0.006543542074363917,True
MYOLEG_VP_015,MYOLEG_VP_026,0.9814703515460693,0.00926482422696534,True,512,0.9824027641878671,0.008798617906066453,True
MYOLEG_VP_015,MYOLEG_VP_027,0.9882215207617494,0.005889239619125297,True,512,0.9886711105675148,0.0056644447162426115,True
MYOLEG_VP_015,MYOLEG_VP_029,0.9928866225397557,0.0035566887301221595,True,512,0.9928907778864972,0.003554611056751422,True
MYOLEG_VP_015,MYOLEG_VP_030,0.974226330519519,0.012886834740240494,True,512,0.9746514187866928,0.012674290606653593,True
MYOLEG_VP_015,MYOLEG_VP_031,0.981968886013992,0.009015556993003992,True,512,0.9823874755381605,0.008806262230919737,True
MYOLEG_VP_017,MYOLEG_VP_018,0.9963042444233083,0.0018478777883458308,True,512,0.9964988992172212,0.0017505503913893827,True
MYOLEG_VP_017,MYOLEG_VP_019,0.9886235795380468,0.005688210230976598,True,512,0.9889615949119375,0.005519202544031265,True
MYOLEG_VP_017,MYOLEG_VP_021,0.9905807010132933,0.004709649493353341,True,512,0.9903069960861058,0.00484650195694708,True
MYOLEG_VP_017,MYOLEG_VP_022,0.9854398817144144,0.007280059142792783,True,512,0.9861943493150686,0.006902825342465724,True
MYOLEG_VP_017,MYOLEG_VP_023,0.9982073590768488,0.0008963204615756171,True,512,0.99805834148728,0.0009708292563599952,True
MYOLEG_VP_017,MYOLEG_VP_025,0.9955517886972312,0.0022241056513844226,True,512,0.9957497553816048,0.0021251223091975913,True
MYOLEG_VP_017,MYOLEG_VP_026,0.9935019032405352,0.003249048379732389,True,512,0.9932271281800392,0.00338643590998039,True
MYOLEG_VP_017,MYOLEG_VP_027,0.9900216714240936,0.004989164287953207,True,512,0.9899553571428572,0.005022321428571397,True
MYOLEG_VP_017,MYOLEG_VP_029,0.9776705386061917,0.011164730696904157,True,512,0.9787946428571431,0.010602678571428437,True
MYOLEG_VP_017,MYOLEG_VP_030,0.9902074295705692,0.004896285214715412,True,512,0.9897871819960862,0.005106409001956913,True
MYOLEG_VP_017,MYOLEG_VP_031,0.9971868977350117,0.0014065511324941604,True,512,0.9967282289628182,0.001635885518590896,True
MYOLEG_VP_018,MYOLEG_VP_019,0.9922405547855795,0.0038797226072102564,True,512,0.9921875000000001,0.0039062499999999445,True
MYOLEG_VP_018,MYOLEG_VP_021,0.9920021565323852,0.003998921733807392,True,512,0.9912701810176127,0.004364909491193669,True
MYOLEG_VP_018,MYOLEG_VP_022,0.9890713585272856,0.00546432073635722,True,512,0.9894814090019571,0.0052592954990214325,True
MYOLEG_VP_018,MYOLEG_VP_023,0.9946822846223523,0.0026588576888238458,True,512,0.9948324363992174,0.002583781800391316,True
MYOLEG_VP_018,MYOLEG_VP_025,0.9958901729415969,0.002054913529201563,True,512,0.995887353228963,0.002056323385518477,True
MYOLEG_VP_018,MYOLEG_VP_026,0.9923427419072041,0.003828629046397969,True,512,0.9923862524461841,0.003806873776907971,True
MYOLEG_VP_018,MYOLEG_VP_027,0.9920456324554527,0.003977183772273629,True,512,0.9914689334637966,0.0042655332681016955,True
MYOLEG_VP_018,MYOLEG_VP_029,0.9813296949941727,0.009335152502913668,True,512,0.9821428571428572,0.008928571428571397,True
MYOLEG_VP_018,MYOLEG_VP_030,0.9865381451052092,0.006730927447395396,True,512,0.9864083904109592,0.00679580479452041,True
MYOLEG_VP_018,MYOLEG_VP_031,0.9942749747832095,0.0028625126083952623,True,512,0.9942056017612526,0.0028971991193736946,True
MYOLEG_VP_019,MYOLEG_VP_021,0.9955455593541841,0.0022272203229079524,True,512,0.9954745596868887,0.002262720156555653,True
MYOLEG_VP_019,MYOLEG_VP_022,0.9960504814163628,0.0019747592918186174,True,512,0.9966517857142858,0.0016741071428570953,True
MYOLEG_VP_019,MYOLEG_VP_023,0.9870435706939622,0.006478214653018899,True,512,0.9873562866927593,0.006321856653620339,True
MYOLEG_VP_019,MYOLEG_VP_025,0.9897251518177579,0.005137424091121057,True,512,0.9896342954990217,0.005182852250489145,True
MYOLEG_VP_019,MYOLEG_VP_026,0.9853095546505265,0.007345222674736751,True,512,0.9852464530332682,0.007376773483365906,True
MYOLEG_VP_019,MYOLEG_VP_027,0.9964574315936671,0.0017712842031664677,True,512,0.9964988992172212,0.0017505503913893827,True
MYOLEG_VP_019,MYOLEG_VP_029,0.9890008648068914,0.005499567596554289,True,512,0.9898024706457927,0.005098764677103629,True
MYOLEG_VP_019,MYOLEG_VP_030,0.9788605301523402,0.010569734923829899,True,512,0.9787487769080235,0.010625611545988234,True
MYOLEG_VP_019,MYOLEG_VP_031,0.9867087974544574,0.0066456012727713065,True,512,0.9866988747553819,0.006650562622309064,True
MYOLEG_VP_021,MYOLEG_VP_022,0.9916095065097895,0.004195246745105241,True,512,0.9921569227005872,0.003921538649706402,True
MYOLEG_VP_021,MYOLEG_VP_023,0.9896105923288806,0.0051947038355597,True,512,0.9894661203522506,0.005266939823874717,True
MYOLEG_VP_021,MYOLEG_VP_025,0.9881797136696137,0.005910143165193171,True,512,0.9875550391389434,0.00622248043052831,True
MYOLEG_VP_021,MYOLEG_VP_026,0.9846322538622736,0.007683873068863201,True,512,0.983931629158513,0.008034185420743523,True
MYOLEG_VP_021,MYOLEG_VP_027,0.9987816958739054,0.0006091520630472913,True,512,0.9985781555772997,0.0007109222113501623,True
MYOLEG_VP_021,MYOLEG_VP_029,0.9856966514943319,0.007151674252834028,True,512,0.9865612769080236,0.006719361545988178,True
MYOLEG_VP_021,MYOLEG_VP_030,0.9816889827846064,0.009155508607696816,True,512,0.9812561154598827,0.009371942270058664,True
MYOLEG_VP_021,MYOLEG_VP_031,0.9899056013554937,0.005047199322253171,True,512,0.9898483365949121,0.0050758317025439426,True
MYOLEG_VP_022,MYOLEG_VP_023,0.9838678717496235,0.008066064125188233,True,512,0.9845890410958906,0.0077054794520546865,True
MYOLEG_VP_022,MYOLEG_VP_025,0.9877115922067754,0.006144203896612299,True,512,0.9883959148727987,0.005802042563600673,True
MYOLEG_VP_022,MYOLEG_VP_026,0.9829614232106689,0.008519288394665536,True,512,0.9837328767123289,0.008133561643835552,True
MYOLEG_VP_022,MYOLEG_VP_027,0.9925830967208013,0.003708451639599375,True,512,0.9932729941291586,0.0033635029354207036,True
MYOLEG_VP_022,MYOLEG_VP_029,0.992116284427056,0.003941857786471992,True,512,0.9925697162426615,0.003715141878669226,True
MYOLEG_VP_022,MYOLEG_VP_030,0.9757011742419543,0.012149412879022825,True,512,0.9759815313111548,0.012009234344422581,True
MYOLEG_VP_022,MYOLEG_VP_031,0.9835235458916818,0.008238227054159108,True,512,0.983931629158513,0.008034185420743523,True
MYOLEG_VP_023,MYOLEG_VP_025,0.9946496129409208,0.002675193529539599,True,512,0.994786570450098,0.0026067147749510022,True
MYOLEG_VP_023,MYOLEG_VP_026,0.9934812154915705,0.0032593922542147324,True,512,0.9931201076320941,0.0034399461839529355,True
MYOLEG_VP_023,MYOLEG_VP_027,0.9888048059453541,0.005597597027322931,True,512,0.9887781311154601,0.005610934442269955,True
MYOLEG_VP_023,MYOLEG_VP_029,0.9760820129697656,0.0119589935151172,True,512,0.977189334637965,0.01140533268101751,True
MYOLEG_VP_023,MYOLEG_VP_030,0.9917887907431675,0.004105604628416248,True,512,0.9913924902152643,0.004303754892367839,True
MYOLEG_VP_023,MYOLEG_VP_031,0.9978930721756789,0.001053463912160546,True,512,0.9975691046966733,0.0012154476516633705,True
MYOLEG_VP_025,MYOLEG_VP_026,0.9952254603177001,0.0023872698411499527,True,512,0.9952758072407046,0.0023620963796476824,True
MYOLEG_VP_025,MYOLEG_VP_027,0.9882610547910644,0.005869472604467796,True,512,0.9877843688845404,0.006107815557729823,True
MYOLEG_VP_025,MYOLEG_VP_029,0.9798690219481839,0.010065489025908037,True,512,0.9810267857142859,0.00948660714285704,True
MYOLEG_VP_025,MYOLEG_VP_030,0.9879582482957875,0.0060208758521062555,True,512,0.9875244618395306,0.006237769080234712,True
MYOLEG_VP_025,MYOLEG_VP_031,0.99287760222084,0.0035611988895800084,True,512,0.9926614481409004,0.003669275929549798,True
MYOLEG_VP_026,MYOLEG_VP_027,0.9845069764506017,0.00774651177469915,True,512,0.9840080724070452,0.007995963796477379,True
MYOLEG_VP_026,MYOLEG_VP_029,0.9751434538218476,0.01242827308907618,True,512,0.9763637475538163,0.011818126223091863,True
MYOLEG_VP_026,MYOLEG_VP_030,0.9926451455812217,0.003677427209389128,True,512,0.9921263454011744,0.003936827299412804,True
MYOLEG_VP_026,MYOLEG_VP_031,0.9914762877647179,0.004261856117641072,True,512,0.990750366927593,0.004624816536203502,True
MYOLEG_VP_027,MYOLEG_VP_029,0.9868965697072299,0.006551715146385029,True,512,0.9879525440313113,0.0060237279843443625,True
MYOLEG_VP_027,MYOLEG_VP_030,0.9806756283607028,0.009662185819648617,True,512,0.98023177592955,0.00988411203522499,True
MYOLEG_VP_027,MYOLEG_VP_031,0.9887572154908513,0.005621392254574364,True,512,0.9885182240704503,0.005740887964774843,True
MYOLEG_VP_029,MYOLEG_VP_030,0.9679078920417445,0.016046053979127728,True,512,0.9685818248532292,0.015709087573385405,True
MYOLEG_VP_029,MYOLEG_VP_031,0.9757533108220988,0.01212334458895059,True,512,0.9765319227005872,0.011734038649706402,True
MYOLEG_VP_030,MYOLEG_VP_031,0.9916023132730145,0.0041988433634927436,True,512,0.9910102739726029,0.004494863013698558,True
