Frame,Nose_X,Nose_Y,Nose_Z,LEye_X,LEye_Y,LEye_Z,REye_X,REye_Y,REye_Z,LEar_X,LEar_Y,LEar_Z,REar_X,REar_Y,REar_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,RElbow_X,RElbow_Y,RElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RWrist_X,RWrist_Y,RWrist_Z,LHip_X,LHip_Y,LHip_Z,RHip_X,RHip_Y,RHip_Z,LKnee_X,LKnee_Y,LKnee_Z,RKnee_X,RKnee_Y,RKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,RAnkle_X,RAnkle_Y,RAnkle_Z
651,-29.46,1646.84,283.97,10.39,1645.78,278.99,-75.43,1694.00,304.70,71.90,1616.45,223.36,-134.56,1724.17,278.52,176.96,1458.61,140.38,-183.51,1612.87,208.15,320.69,1277.74,21.10,-343.44,1525.70,424.34,284.64,1094.08,-112.58,-396.96,1524.83,719.53,135.16,1090.41,-9.92,-75.30,1080.96,22.52,170.14,832.34,-145.23,-126.12,741.45,-126.82,191.08,606.22,-268.03,-108.92,474.30,-246.24
652,-28.17,1646.64,283.73,11.74,1646.01,278.60,-75.01,1695.01,304.61,72.62,1615.81,223.52,-133.15,1723.50,279.04,178.86,1456.99,139.31,-183.44,1614.50,206.84,321.04,1274.33,20.90,-343.40,1514.85,416.75,284.84,1090.64,-112.69,-394.30,1510.85,712.38,134.48,1089.15,-8.82,-74.93,1081.85,24.61,169.83,833.97,-144.02,-126.69,745.08,-124.98,190.66,608.63,-268.59,-108.76,472.92,-244.97
653,-26.72,1643.84,283.68,12.27,1643.74,278.38,-74.33,1694.21,304.06,71.94,1614.78,223.09,-134.20,1724.98,279.17,179.22,1456.45,138.90,-186.49,1618.82,205.05,320.09,1273.42,19.50,-343.70,1502.29,408.10,282.32,1091.67,-116.30,-395.58,1497.28,692.51,133.64,1087.28,-8.69,-76.08,1080.47,24.08,169.61,834.98,-143.82,-126.20,743.49,-126.09,189.10,610.40,-268.77,-107.20,469.65,-244.52
654,-26.43,1643.38,283.66,11.58,1644.68,278.01,-74.46,1694.76,303.87,70.73,1615.97,222.79,-134.69,1725.11,279.17,179.55,1456.16,138.24,-188.40,1619.80,203.16,318.11,1271.64,18.44,-342.75,1485.81,400.99,282.45,1090.08,-118.18,-392.56,1482.19,687.57,132.67,1086.69,-7.98,-77.25,1079.97,24.15,169.17,832.70,-143.25,-125.64,741.71,-127.01,187.22,608.94,-268.22,-107.53,469.51,-243.92
655,-25.98,1640.50,285.01,12.13,1641.71,279.20,-74.32,1693.36,304.64,71.12,1614.27,223.61,-134.91,1726.17,279.34,180.55,1455.85,138.14,-188.38,1618.33,202.71,319.30,1271.22,18.72,-339.56,1464.80,393.36,282.53,1090.07,-118.16,-382.09,1443.82,671.76,132.68,1085.99,-7.63,-76.44,1078.59,24.99,169.71,834.54,-143.24,-125.32,743.01,-127.24,187.43,611.14,-268.96,-106.72,468.74,-244.27
656,-25.23,1640.11,285.02,13.42,1641.10,278.83,-73.92,1693.85,304.39,72.16,1612.76,223.24,-133.82,1724.74,279.51,182.29,1455.09,137.78,-185.61,1613.75,202.99,321.89,1270.63,19.10,-336.11,1451.08,387.31,281.64,1090.25,-117.80,-373.36,1422.24,662.53,133.26,1085.41,-7.79,-75.65,1078.04,26.11,169.51,836.27,-142.81,-125.33,743.05,-126.66,188.16,612.69,-269.42,-105.89,467.55,-244.56
657,-24.60,1640.23,284.52,14.49,1641.12,278.00,-72.88,1693.82,303.64,73.32,1611.67,222.49,-132.29,1722.61,279.94,184.62,1453.73,137.19,-183.99,1612.04,203.57,324.56,1269.28,18.88,-334.36,1442.14,380.76,278.92,1090.11,-117.92,-367.81,1411.77,656.46,133.59,1084.79,-8.38,-75.48,1077.90,26.40,169.37,837.30,-143.50,-125.51,744.21,-126.61,188.60,613.70,-269.72,-105.18,466.42,-244.71
658,-26.11,1640.21,282.04,13.13,1641.58,274.63,-73.85,1692.70,301.22,73.79,1612.35,221.27,-132.43,1720.24,279.03,186.50,1453.28,137.12,-183.67,1613.03,203.63,323.24,1266.84,18.21,-333.09,1432.14,368.45,278.97,1087.53,-118.86,-364.70,1397.00,647.24,134.14,1085.11,-8.84,-77.20,1078.69,25.77,169.64,835.32,-143.07,-126.15,743.87,-127.45,187.84,611.57,-268.29,-106.93,468.21,-244.06
659,-23.50,1638.60,280.96,15.45,1639.89,273.04,-70.99,1690.63,299.34,74.63,1611.14,221.02,-130.85,1717.72,278.27,185.41,1453.26,139.19,-180.60,1609.79,203.84,323.24,1269.10,18.01,-330.50,1423.66,354.17,281.65,1088.79,-118.59,-362.13,1391.58,639.40,133.87,1084.21,-9.41,-78.09,1077.89,25.01,170.30,836.36,-143.10,-125.92,743.21,-128.13,188.57,613.58,-268.45,-106.43,468.20,-244.54
660,-24.26,1639.07,282.66,15.35,1639.15,276.00,-71.37,1691.37,300.82,75.53,1610.99,222.51,-131.40,1720.23,278.09,185.99,1453.01,139.66,-181.46,1613.17,203.14,325.90,1270.12,18.92,-327.50,1417.39,342.78,281.80,1088.98,-115.78,-358.88,1374.20,628.40,133.48,1084.21,-9.25,-77.73,1077.58,25.44,169.86,832.89,-144.82,-126.15,743.76,-126.10,191.22,609.60,-269.35,-106.05,470.53,-247.36
661,-25.43,1641.18,282.77,15.17,1640.51,276.50,-72.99,1692.16,301.26,77.08,1609.66,221.52,-131.69,1718.96,276.82,187.18,1451.85,140.56,-180.13,1611.00,202.15,327.39,1269.87,18.79,-326.56,1412.93,331.68,282.38,1086.95,-113.18,-355.67,1347.44,607.54,133.88,1085.51,-9.76,-76.28,1076.12,24.82,170.44,832.92,-145.93,-125.51,742.53,-125.40,193.14,607.44,-270.21,-103.13,468.80,-248.62
662,-26.88,1641.01,282.27,14.60,1639.83,276.87,-75.56,1690.76,300.61,76.20,1610.25,220.63,-132.73,1717.04,275.40,186.82,1452.16,141.55,-181.54,1609.70,201.57,327.10,1271.90,17.34,-324.39,1406.20,323.92,284.97,1085.31,-110.38,-351.78,1321.09,566.21,134.53,1085.77,-11.03,-75.62,1073.14,24.00,170.90,829.28,-147.45,-124.60,737.48,-127.21,194.34,604.03,-269.84,-101.69,466.70,-247.91
663,-26.09,1638.30,282.24,16.91,1636.30,277.86,-75.10,1687.20,300.55,79.34,1607.66,219.27,-131.51,1714.20,274.04,187.24,1451.88,142.05,-178.59,1606.11,201.21,327.77,1272.64,16.65,-322.48,1402.19,315.85,286.05,1083.59,-107.52,-349.70,1301.06,536.95,133.59,1086.17,-10.65,-75.07,1070.38,23.86,171.32,827.08,-147.41,-122.81,734.75,-127.97,195.18,599.40,-269.19,-100.86,465.63,-247.91
664,-28.71,1639.30,281.69,14.71,1637.22,278.02,-76.99,1686.69,299.48,79.84,1606.75,218.06,-131.35,1712.10,272.63,188.11,1450.87,142.56,-176.27,1605.83,200.05,328.33,1273.49,14.20,-322.27,1404.13,296.84,288.16,1082.16,-106.97,-351.49,1286.91,521.56,133.88,1086.83,-11.19,-74.77,1070.39,22.55,171.42,828.06,-146.79,-123.19,734.88,-128.48,194.35,597.87,-269.04,-100.41,466.52,-248.64
665,-30.11,1639.10,278.99,13.14,1637.92,276.26,-77.44,1684.27,296.96,80.15,1606.54,216.50,-130.35,1707.01,271.82,189.82,1450.45,142.56,-173.39,1601.31,201.21,328.57,1272.67,13.17,-319.80,1396.20,282.60,291.42,1079.61,-106.20,-351.11,1267.16,498.71,134.86,1088.77,-11.45,-74.33,1070.20,21.84,173.51,828.05,-147.56,-123.07,732.17,-128.20,195.24,597.14,-269.98,-99.32,464.62,-248.13
666,-29.85,1636.58,277.01,14.05,1635.27,275.84,-77.31,1682.65,294.89,82.22,1604.80,216.46,-129.85,1705.64,270.39,192.12,1448.15,142.24,-168.23,1592.81,201.81,330.92,1270.93,12.13,-313.74,1379.73,267.39,291.88,1076.28,-104.01,-346.25,1248.79,476.89,135.49,1090.32,-12.10,-74.05,1071.09,20.72,173.12,828.13,-147.20,-124.33,732.93,-126.55,195.66,598.95,-270.56,-99.15,465.29,-248.37
667,-27.80,1633.40,274.82,15.25,1633.57,274.22,-74.52,1678.21,293.09,82.89,1604.01,215.19,-127.11,1699.52,269.61,191.92,1448.96,142.10,-164.79,1582.55,202.75,331.21,1271.44,12.94,-305.79,1356.59,252.90,293.60,1074.40,-99.58,-339.38,1221.70,450.92,134.79,1093.02,-12.96,-73.88,1070.79,19.16,173.52,828.41,-147.87,-123.86,730.68,-127.10,195.94,596.42,-270.87,-98.68,464.60,-248.64
668,-30.60,1633.09,271.95,8.41,1636.92,272.95,-75.50,1676.21,290.16,75.40,1609.47,216.28,-121.93,1693.09,268.84,190.71,1449.83,142.65,-169.93,1582.70,201.42,330.88,1273.28,13.11,-302.96,1347.42,237.43,291.83,1075.83,-98.20,-336.22,1222.07,427.38,134.93,1096.76,-15.57,-74.48,1073.76,16.46,172.24,828.13,-148.50,-123.81,729.36,-128.13,195.87,596.23,-271.64,-98.75,463.38,-248.36
669,-34.57,1634.30,273.35,3.12,1639.72,275.46,-77.81,1675.71,291.79,68.37,1613.01,221.31,-123.62,1689.77,269.55,190.18,1450.20,141.17,-171.28,1580.66,197.81,333.07,1273.23,15.22,-298.20,1341.68,224.54,286.37,1079.36,-99.39,-334.84,1206.40,406.91,132.98,1099.65,-17.45,-75.92,1075.86,13.95,171.09,827.54,-148.08,-123.61,729.00,-127.50,194.19,595.56,-272.06,-100.43,462.73,-247.60
670,-38.96,1632.06,276.13,-2.77,1639.91,278.99,-80.66,1673.35,293.31,61.01,1619.09,224.04,-122.85,1688.84,270.01,191.75,1448.59,139.85,-173.67,1581.11,195.58,335.49,1271.75,14.70,-293.53,1336.06,209.62,282.83,1082.44,-104.84,-334.54,1193.51,385.40,131.41,1100.44,-17.81,-77.78,1075.89,12.17,170.60,827.61,-148.91,-123.77,729.17,-128.90,193.84,593.43,-271.25,-103.04,464.88,-247.07
671,-41.54,1633.49,275.68,-6.00,1642.47,279.70,-82.68,1674.33,291.90,58.53,1622.15,224.87,-121.74,1685.42,269.73,193.06,1448.38,137.66,-175.14,1582.26,193.32,336.70,1270.87,13.33,-292.38,1339.28,193.31,281.81,1083.41,-108.10,-332.86,1178.97,353.20,131.39,1104.32,-17.87,-79.63,1079.13,11.33,170.84,829.28,-148.74,-124.99,731.14,-127.68,194.43,592.58,-271.26,-103.49,467.27,-248.29
672,-47.89,1635.80,274.85,-12.43,1645.72,279.16,-86.92,1675.54,290.52,51.24,1627.94,225.43,-120.89,1684.42,268.53,198.00,1445.89,135.49,-171.92,1577.99,192.69,339.05,1267.31,9.73,-285.33,1334.18,179.12,274.61,1083.53,-112.63,-334.59,1164.58,326.45,133.90,1105.05,-17.33,-77.39,1077.85,12.04,170.46,831.80,-149.27,-123.38,731.22,-129.03,195.10,593.58,-271.57,-102.70,466.39,-247.51
673,-50.89,1638.55,273.32,-14.71,1648.88,277.42,-87.32,1677.33,290.45,48.61,1630.18,224.22,-117.78,1682.73,268.08,198.55,1444.85,135.46,-164.29,1570.90,195.20,337.04,1266.35,6.78,-285.05,1332.51,169.30,279.37,1081.39,-117.17,-332.85,1143.55,291.40,136.52,1105.10,-16.53,-73.58,1076.43,15.65,170.76,833.31,-149.13,-122.37,734.14,-130.47,196.74,591.46,-271.73,-101.36,465.96,-248.00
674,-56.32,1642.39,272.50,-20.83,1653.91,277.11,-91.22,1681.15,289.98,42.38,1635.51,224.36,-112.54,1678.65,267.10,200.68,1443.01,133.41,-160.14,1566.71,196.43,336.69,1262.98,4.20,-286.27,1327.28,162.62,279.90,1077.90,-119.97,-330.64,1122.82,258.16,139.49,1103.66,-17.35,-69.29,1075.71,17.39,171.73,834.89,-150.42,-120.86,735.61,-129.96,198.06,593.93,-272.01,-100.21,465.03,-248.25
675,-52.45,1640.15,271.39,-15.21,1650.67,275.78,-87.06,1679.21,290.70,47.32,1632.74,223.25,-110.67,1678.00,266.72,199.99,1443.15,133.64,-153.04,1561.93,200.02,334.86,1262.29,4.41,-285.92,1326.49,155.44,282.11,1075.39,-118.81,-327.49,1109.64,227.91,140.00,1102.19,-16.95,-67.72,1075.23,18.11,172.50,835.64,-150.15,-119.54,736.37,-130.05,198.48,594.86,-271.99,-99.63,464.41,-247.80
676,-54.29,1643.28,268.44,-17.18,1653.75,272.44,-84.20,1680.91,287.73,40.26,1638.13,222.63,-102.77,1672.51,266.00,200.30,1442.97,130.87,-149.57,1558.07,201.36,332.79,1259.07,3.47,-283.79,1324.25,150.20,287.07,1070.03,-119.29,-328.03,1079.79,207.69,141.94,1102.27,-17.42,-66.15,1076.49,20.38,174.13,837.12,-149.72,-120.60,737.28,-128.41,197.87,598.41,-272.27,-100.26,465.95,-247.81
677,-47.76,1638.11,267.45,-9.71,1646.98,270.99,-78.52,1677.55,287.66,46.97,1631.39,221.18,-99.26,1671.92,265.37,201.45,1440.19,129.05,-142.57,1555.42,204.44,331.56,1254.32,2.07,-283.09,1327.03,144.02,288.45,1065.66,-122.23,-329.95,1066.15,183.91,142.89,1103.16,-17.54,-66.41,1079.73,23.25,174.55,841.57,-148.14,-121.71,739.95,-127.36,196.47,604.99,-272.19,-101.66,469.31,-248.23
678,-45.68,1637.05,267.48,-7.55,1645.37,270.83,-76.24,1677.07,288.00,46.86,1631.66,220.50,-95.19,1671.64,264.32,202.12,1439.83,128.71,-140.54,1557.23,205.61,330.29,1253.07,1.06,-288.11,1331.57,138.50,289.81,1064.69,-124.53,-333.28,1057.66,165.02,143.98,1101.37,-18.35,-66.24,1081.71,24.36,174.64,837.51,-149.33,-121.36,738.47,-125.96,195.96,603.55,-271.16,-103.73,470.79,-246.09
679,-43.28,1635.44,267.90,-5.00,1643.00,271.05,-73.60,1676.26,288.96,48.55,1629.12,221.02,-92.46,1673.13,264.79,201.68,1440.10,130.07,-139.61,1558.76,206.94,330.29,1253.93,2.01,-291.73,1332.50,131.57,292.18,1064.68,-123.02,-335.94,1045.22,141.95,143.71,1100.66,-19.10,-66.16,1081.92,24.60,175.19,839.41,-149.22,-121.19,736.80,-126.92,195.35,607.56,-271.42,-104.36,472.53,-246.51
680,-44.03,1638.03,266.48,-7.53,1646.74,270.01,-71.15,1675.48,287.01,42.22,1634.31,221.22,-85.96,1668.27,263.86,201.68,1440.36,127.93,-139.72,1559.65,206.50,329.62,1253.19,0.67,-296.43,1335.80,127.45,293.07,1063.36,-123.95,-336.32,1038.52,121.63,144.48,1098.75,-21.53,-65.65,1082.27,24.20,175.41,835.95,-149.10,-122.28,735.27,-126.48,194.85,604.56,-270.39,-105.87,474.49,-245.88
681,-43.50,1638.89,266.30,-6.12,1646.47,269.84,-72.23,1677.29,287.02,46.30,1631.28,220.38,-88.20,1670.05,263.81,201.34,1440.86,128.35,-141.61,1564.69,205.83,329.10,1253.54,1.14,-301.73,1345.16,124.16,293.42,1063.32,-123.15,-341.18,1049.33,103.43,143.27,1097.78,-21.62,-67.50,1084.78,23.64,174.94,834.52,-148.48,-122.42,736.16,-124.84,193.93,602.54,-269.40,-109.21,479.65,-245.01
682,-45.26,1644.25,265.84,-7.49,1650.80,268.39,-73.11,1682.50,287.14,40.54,1636.35,220.27,-85.74,1671.30,263.39,200.82,1443.18,129.30,-143.57,1568.46,205.95,328.67,1256.07,1.83,-300.00,1346.94,119.41,293.84,1066.42,-123.55,-343.27,1054.06,85.70,143.21,1094.54,-20.69,-67.86,1083.89,24.38,173.49,833.01,-147.47,-121.64,736.49,-126.85,192.75,603.19,-268.02,-109.41,478.20,-244.06
683,-47.05,1648.08,266.06,-9.21,1654.00,268.33,-76.22,1687.77,287.97,40.29,1636.94,220.31,-90.52,1677.31,263.42,199.02,1446.15,131.51,-150.10,1575.69,204.26,327.95,1259.59,4.34,-309.33,1352.28,111.29,290.33,1070.24,-120.68,-346.05,1057.23,71.30,141.44,1092.19,-18.87,-70.36,1084.61,24.06,172.09,832.17,-146.72,-120.63,736.76,-128.27,191.36,603.38,-267.35,-109.47,476.98,-243.38
684,-49.82,1651.15,264.93,-12.37,1656.73,267.03,-76.93,1689.08,286.46,32.63,1643.07,220.71,-85.59,1675.22,262.60,199.27,1447.03,131.01,-154.14,1580.53,203.64,329.59,1261.23,4.14,-311.99,1356.03,104.60,287.66,1071.96,-119.63,-347.90,1061.53,60.94,141.52,1091.54,-18.39,-71.24,1088.22,24.80,171.04,832.41,-147.56,-121.11,739.01,-128.94,191.08,604.80,-267.14,-107.42,472.83,-242.97
685,-53.22,1654.85,263.99,-18.51,1662.10,266.22,-77.48,1690.14,285.15,24.34,1649.70,221.40,-79.01,1670.67,261.73,199.36,1447.67,129.58,-158.25,1583.69,203.09,330.25,1261.57,3.74,-317.66,1357.75,98.53,288.95,1069.79,-116.31,-346.49,1064.04,52.42,141.34,1090.74,-19.01,-71.90,1089.77,25.31,170.26,832.19,-147.39,-121.98,739.64,-128.76,191.13,605.21,-266.87,-106.45,471.44,-242.84
686,-59.05,1660.11,263.69,-26.16,1668.42,266.22,-80.94,1693.39,284.67,15.98,1656.28,221.95,-73.78,1667.30,260.70,199.28,1448.34,128.69,-162.33,1587.37,202.27,331.21,1262.61,3.39,-320.64,1361.74,92.87,286.26,1071.78,-116.87,-347.13,1090.40,45.40,140.77,1089.79,-18.76,-71.88,1089.85,26.40,170.85,832.12,-146.96,-121.80,739.13,-129.26,191.17,605.84,-266.74,-105.43,470.23,-243.27
687,-66.26,1666.11,264.03,-34.17,1674.89,266.67,-84.02,1696.12,284.42,6.01,1664.09,223.09,-67.15,1662.57,259.78,198.18,1449.60,127.59,-164.38,1588.86,202.05,330.98,1263.62,3.57,-319.21,1360.81,88.59,285.72,1071.91,-115.16,-347.15,1079.72,38.59,139.65,1089.48,-19.39,-71.05,1090.25,26.84,170.53,832.51,-147.45,-121.78,739.51,-130.56,191.59,606.46,-266.98,-104.75,470.48,-244.40
688,-70.08,1668.15,265.25,-40.09,1678.29,268.52,-85.61,1696.46,285.01,-3.80,1671.83,224.51,-60.38,1658.25,258.84,196.74,1451.06,126.58,-167.44,1591.81,201.50,330.16,1264.58,4.01,-318.40,1365.09,85.73,286.25,1072.06,-113.92,-347.57,1091.87,36.90,138.54,1089.03,-19.42,-70.74,1090.31,26.99,170.19,832.49,-147.75,-121.44,738.69,-131.83,191.89,606.71,-267.55,-104.17,471.46,-246.11
689,-70.16,1668.17,264.24,-40.82,1678.99,267.33,-85.07,1695.54,283.64,-13.12,1679.30,225.28,-53.17,1652.47,257.57,195.32,1452.69,126.02,-172.46,1595.62,200.36,329.89,1265.87,5.24,-324.18,1367.45,83.23,288.13,1072.45,-112.01,-343.25,1079.87,32.52,138.36,1089.07,-19.89,-71.64,1091.79,26.19,169.44,831.32,-147.95,-122.54,739.48,-131.48,192.30,606.44,-267.81,-104.49,471.10,-245.46
690,-63.96,1667.45,262.79,-32.59,1675.84,265.14,-81.40,1696.28,283.06,-9.09,1677.04,223.86,-59.05,1656.45,258.32,198.12,1450.55,127.68,-169.48,1594.99,200.57,330.48,1263.69,4.54,-318.95,1368.49,88.35,284.58,1072.61,-114.96,-345.20,1090.31,45.25,139.57,1088.44,-18.99,-71.17,1092.18,26.02,170.13,831.91,-148.09,-121.93,740.65,-130.39,191.45,606.33,-267.51,-105.20,470.25,-244.00
691,-58.00,1661.43,263.31,-25.86,1669.43,265.30,-78.33,1692.88,283.82,-2.98,1672.10,223.26,-63.67,1660.75,258.66,198.15,1449.88,129.79,-165.03,1591.47,201.21,330.38,1263.89,5.19,-320.11,1365.94,94.05,288.59,1073.42,-116.77,-343.10,1131.07,54.00,140.50,1086.92,-18.76,-70.79,1090.16,25.88,171.01,830.79,-146.67,-121.62,739.04,-129.58,190.68,604.13,-266.67,-106.09,471.21,-243.30
692,-51.82,1653.36,265.46,-18.63,1661.46,266.94,-75.25,1686.12,286.68,4.21,1666.03,222.99,-70.62,1664.87,259.89,197.41,1448.80,133.15,-157.35,1583.49,203.23,329.58,1264.44,6.09,-316.46,1362.91,106.82,291.20,1073.61,-116.42,-339.25,1110.18,70.63,141.00,1089.66,-20.04,-71.13,1089.17,25.55,173.00,833.90,-147.87,-122.13,739.30,-128.81,192.70,606.24,-268.96,-106.49,475.18,-245.68
693,-48.86,1647.32,267.84,-14.41,1654.95,269.08,-74.55,1682.75,288.65,10.47,1660.59,222.94,-73.75,1668.56,260.56,199.60,1446.51,133.00,-151.40,1578.71,204.33,330.73,1262.31,4.63,-310.75,1357.52,114.87,290.62,1071.39,-117.18,-337.73,1095.92,78.10,142.84,1091.04,-20.91,-70.00,1087.84,25.71,173.99,836.52,-148.64,-122.04,738.94,-128.87,194.22,608.54,-270.42,-107.02,477.72,-246.99
694,-52.21,1648.75,269.91,-18.02,1656.95,271.20,-76.99,1685.04,289.92,4.90,1664.26,224.44,-68.66,1665.63,260.06,201.66,1443.72,130.42,-149.72,1576.33,204.77,331.72,1258.83,1.96,-305.38,1352.66,120.47,289.45,1068.48,-120.02,-335.45,1098.08,94.41,144.26,1092.70,-21.00,-68.91,1086.54,26.69,174.26,837.43,-148.77,-121.14,736.78,-129.26,194.82,609.85,-270.62,-106.68,477.34,-246.82
695,-57.37,1653.05,269.63,-23.40,1661.96,270.73,-80.73,1688.00,288.75,-3.52,1670.64,225.24,-62.71,1659.71,259.32,201.89,1442.74,127.39,-149.46,1573.71,205.02,330.20,1255.03,1.28,-293.77,1344.58,131.92,289.78,1065.97,-123.31,-329.37,1079.90,125.42,144.99,1094.89,-21.39,-67.79,1085.72,27.26,175.07,838.86,-148.68,-122.08,738.98,-127.73,194.88,610.94,-271.07,-106.89,477.64,-246.87
696,-58.78,1651.24,270.26,-23.13,1659.97,271.66,-85.94,1688.37,290.47,2.43,1665.93,224.62,-68.85,1663.32,260.76,200.83,1441.96,128.19,-151.80,1570.16,206.68,329.94,1254.35,2.75,-286.79,1337.58,145.77,287.59,1066.59,-123.16,-324.24,1068.46,163.58,145.02,1097.09,-19.16,-67.93,1083.07,28.51,174.65,840.23,-148.68,-120.88,737.35,-127.76,195.66,609.83,-271.13,-104.75,474.33,-246.53
697,-58.48,1649.45,270.34,-21.73,1658.36,272.22,-87.91,1686.84,290.79,7.54,1662.36,223.93,-75.64,1665.69,261.82,202.57,1440.17,129.68,-151.84,1564.94,205.00,333.94,1256.45,0.90,-281.72,1332.86,157.89,286.24,1068.65,-123.03,-322.10,1101.21,193.00,144.81,1099.24,-17.86,-67.12,1079.44,27.21,174.27,839.98,-149.06,-120.02,736.67,-129.38,196.04,605.32,-270.96,-103.44,471.85,-246.89
698,-55.62,1645.09,271.15,-18.03,1653.84,273.81,-87.51,1683.34,291.30,15.21,1656.36,224.26,-85.57,1670.34,263.77,201.92,1441.41,131.17,-155.21,1563.25,203.60,335.71,1258.64,3.53,-277.26,1329.19,173.42,278.46,1075.21,-122.88,-322.04,1110.18,227.57,143.64,1101.71,-16.55,-69.79,1076.60,24.98,172.65,837.42,-148.96,-119.80,734.33,-128.69,196.19,602.62,-271.34,-103.40,469.12,-245.98
699,-51.85,1641.34,273.37,-14.42,1650.96,275.53,-85.61,1680.21,292.56,23.50,1650.54,224.72,-93.94,1673.76,266.52,201.16,1442.25,132.72,-161.08,1565.21,201.61,337.36,1260.11,6.74,-274.89,1327.44,186.81,277.91,1077.45,-119.76,-327.19,1117.83,265.75,138.21,1103.38,-17.07,-74.52,1074.77,21.98,172.42,835.72,-149.44,-120.67,732.24,-130.06,196.22,600.18,-271.83,-103.01,466.24,-245.51
700,-50.29,1638.23,274.25,-13.78,1648.64,276.93,-85.29,1677.72,292.11,32.67,1642.53,225.46,-101.36,1675.93,269.24,197.06,1446.18,134.67,-170.33,1572.17,198.59,337.01,1265.39,10.85,-276.44,1334.83,201.81,278.47,1081.66,-114.52,-327.84,1129.50,291.79,135.27,1105.72,-16.46,-78.55,1077.23,19.14,171.76,834.39,-149.04,-121.85,732.55,-129.76,195.88,596.73,-271.75,-103.08,467.00,-247.34
701,-44.06,1632.55,276.10,-7.85,1642.11,278.76,-82.00,1674.50,293.69,43.77,1632.21,226.10,-107.62,1680.26,270.48,192.17,1448.73,137.65,-173.81,1574.92,198.57,333.72,1269.97,12.72,-278.16,1337.49,217.02,281.20,1080.66,-106.89,-330.02,1142.10,326.71,133.65,1103.49,-18.65,-78.47,1075.87,15.60,171.39,833.12,-147.78,-122.65,729.75,-128.93,195.02,597.41,-272.04,-101.52,463.87,-248.28
702,-36.66,1631.12,274.44,1.04,1638.89,275.60,-77.49,1673.32,292.83,50.76,1627.36,223.39,-108.32,1679.93,270.33,191.64,1448.84,138.52,-173.16,1580.64,201.88,332.93,1270.37,12.88,-279.20,1344.66,227.75,286.75,1077.14,-103.00,-333.08,1165.98,362.16,134.32,1102.48,-18.77,-76.94,1076.95,15.46,172.29,832.14,-147.03,-124.54,733.06,-126.75,194.22,599.54,-271.82,-101.92,465.90,-248.01
703,-29.32,1627.15,274.38,7.69,1634.08,275.08,-72.61,1670.07,293.14,59.66,1620.33,221.64,-109.64,1680.26,270.58,189.15,1450.81,140.18,-169.93,1583.73,203.58,330.26,1272.22,14.51,-285.80,1353.73,239.26,291.84,1077.03,-100.93,-333.45,1179.35,381.46,135.67,1100.50,-17.89,-74.76,1076.71,16.06,173.03,830.43,-147.07,-124.32,732.80,-126.41,195.11,601.93,-272.09,-101.39,466.23,-248.16
704,-30.27,1629.81,277.12,7.35,1635.37,277.89,-75.42,1674.80,295.84,63.78,1617.86,221.76,-114.64,1686.56,271.54,187.91,1452.40,141.84,-170.89,1593.12,204.41,327.16,1272.89,15.41,-289.16,1366.49,251.84,295.15,1076.95,-100.72,-340.00,1206.44,408.99,136.81,1099.21,-16.48,-72.88,1077.29,17.67,173.36,829.54,-146.66,-124.72,732.90,-126.53,195.70,601.36,-271.91,-100.40,465.86,-248.43
705,-30.11,1630.65,279.23,8.35,1635.08,280.12,-77.13,1677.51,298.03,66.66,1616.02,222.03,-120.01,1692.86,272.81,187.04,1453.50,142.95,-173.89,1600.94,204.64,325.08,1273.71,15.60,-291.76,1376.73,263.27,295.40,1078.05,-101.60,-341.97,1224.74,428.42,137.11,1098.00,-15.01,-72.16,1077.18,19.17,173.33,828.69,-146.37,-124.23,733.39,-126.51,196.05,600.25,-271.35,-99.88,465.49,-248.56
706,-27.80,1630.53,280.32,12.14,1633.45,280.30,-77.45,1679.05,299.36,71.90,1613.02,220.77,-123.61,1697.60,273.70,185.79,1453.96,143.87,-176.95,1606.25,205.61,325.29,1275.19,16.67,-296.12,1388.56,283.15,292.50,1081.06,-102.24,-347.26,1254.57,462.96,135.98,1095.53,-12.74,-72.07,1075.52,20.21,173.29,828.53,-146.73,-122.96,732.91,-126.91,196.74,600.44,-270.88,-99.33,465.54,-249.20
707,-28.61,1632.65,281.53,10.98,1635.17,280.99,-81.04,1683.66,301.13,70.37,1614.35,222.39,-129.38,1705.99,275.38,184.25,1455.24,144.51,-180.78,1608.66,207.09,325.42,1276.21,19.53,-297.08,1396.04,301.27,290.76,1084.50,-102.72,-349.17,1285.87,496.33,136.20,1093.34,-11.01,-70.48,1073.95,23.11,172.50,831.26,-146.62,-122.96,735.28,-126.49,195.83,601.39,-269.98,-99.28,467.14,-249.55
708,-29.69,1635.28,282.64,9.71,1637.30,281.33,-83.95,1688.29,302.61,68.91,1615.30,224.50,-134.56,1712.00,276.56,183.37,1456.34,144.21,-182.53,1610.41,208.58,324.98,1276.67,20.66,-296.31,1404.91,320.06,287.09,1088.24,-105.67,-347.36,1298.08,517.24,135.41,1091.11,-9.68,-72.50,1075.13,24.48,171.61,831.23,-145.98,-124.94,740.22,-125.33,194.79,603.58,-269.73,-101.79,469.30,-249.17
