case_id,subject_id,scenario_name,iteration,decision_state,trajectory_id,axis_direction,coordinate,direction,hip_delta,knee_delta,phase_delta,predicted_cumulative_delta_J,calibrated_uncertainty,meaningful_improvement_component,decision_evidence_margin,truth_cumulative_delta_J_posthoc,magnitude_gate_pass,direction_gate_pass,all_nondecision_gates_available,authorized,authorized_prediction_rank,selected,truth_direction_supports_improvement,truth_meaningful_improvement,domain_coverage,model_supported,decision_guard_status,truth_used_for_authorization,truth_attached_posthoc_only
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,4,EXPLOIT,asym_h+0.000_k-2.500_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-2.5,0.0,0.00626492319033,0.00400496043747,-0.0112649231903,-0.0102698836278,0.00678274608481,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,4,EXPLOIT,asym_h+0.000_k-3.750_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-3.75,-0.0125,0.0001139393574,0.00400496043747,-0.0051139393574,-0.00411889979487,0.000131946884108,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,4,EXPLOIT,asym_h+0.000_k-3.750_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-3.75,0.0125,-0.000107297516439,0.00400496043747,-0.00489270248356,-0.00389766292103,-0.000110985331655,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,5,FINAL_STOP_DECISION,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.000438641662378,0.00400496043747,-0.00543864166238,-0.00444360209985,0.00104419325043,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,5,FINAL_STOP_DECISION,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.000401443739522,0.00400496043747,-0.00459855626048,-0.00360351669795,-0.00100262125886,False,False,False,False,,False,True,False,86.0349127182045,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,5,FINAL_STOP_DECISION,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00618793961714,0.00400496043747,-0.0111879396171,-0.0101929000546,0.00667843346042,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,5,FINAL_STOP_DECISION,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,0.000104902863734,0.00400496043747,-0.00510490286373,-0.0041098633012,0.000119713113596,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,5,FINAL_STOP_DECISION,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,-9.81101899374e-05,0.00400496043747,-0.00490188981006,-0.00390685024753,-9.84441725066e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,1,EXPLORE,asym_h-1.250_k+0.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,0.0,0.0,0.000618672847115,0.00400496043747,-0.00561867284711,-0.00462363328458,0.000618672847115,False,False,False,False,,False,False,False,81.04738154613467,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,1,EXPLORE,asym_h+1.250_k+0.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,0.0,0.0,-0.000572485892267,0.00400496043747,-0.00442751410773,-0.0034324745452,-0.000572485892267,False,False,False,False,,False,True,False,76.80798004987531,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,1,EXPLORE,asym_h+0.000_k-1.250_p+0.00000,KNEE_NEGATIVE,knee,NEGATIVE,0.0,-1.25,0.0,-0.00670816217832,0.00400496043747,0.00170816217832,0.00270320174085,-0.00670816217832,True,True,False,False,,False,True,True,81.54613466334165,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,1,EXPLORE,asym_h+0.000_k+1.250_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,1.25,0.0,0.00679797456361,0.00400496043747,-0.0117979745636,-0.0108029350011,0.00679797456361,False,False,False,False,,False,False,False,77.0573566084788,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,1,EXPLORE,asym_h+0.000_k+0.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,0.0,-0.0125,0.00014328817071,0.00400496043747,-0.00514328817071,-0.00414824860818,0.00014328817071,False,False,False,False,,False,False,False,78.55361596009975,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,1,EXPLORE,asym_h+0.000_k+0.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,0.0,0.0125,-0.000133360081347,0.00400496043747,-0.00486663991865,-0.00387160035612,-0.000133360081347,False,False,False,False,,False,True,False,78.55361596009975,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,2,EXPLOIT,asym_h-1.250_k+0.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,0.0,0.0,0.000618672847115,0.00400496043747,-0.00561867284711,-0.00462363328458,0.000618672847115,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,2,EXPLOIT,asym_h+1.250_k+0.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,0.0,0.0,-0.000572485892267,0.00400496043747,-0.00442751410773,-0.0034324745452,-0.000572485892267,False,False,False,False,,False,True,False,81.79551122194513,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,2,EXPLOIT,asym_h+0.000_k-1.250_p+0.00000,KNEE_NEGATIVE,knee,NEGATIVE,0.0,-1.25,0.0,-0.00670816217832,0.00400496043747,0.00170816217832,0.00270320174085,-0.00670816217832,True,True,True,True,1,True,True,True,99.75062344139651,True,RESEARCH_EXPLOIT_ELIGIBLE,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,2,EXPLOIT,asym_h+0.000_k+1.250_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,1.25,0.0,0.00679797456361,0.00400496043747,-0.0117979745636,-0.0108029350011,0.00679797456361,False,False,False,False,,False,False,False,80.0498753117207,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,2,EXPLOIT,asym_h+0.000_k+0.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,0.0,-0.0125,0.00014328817071,0.00400496043747,-0.00514328817071,-0.00414824860818,0.00014328817071,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,2,EXPLOIT,asym_h+0.000_k+0.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,0.0,0.0125,-0.000133360081347,0.00400496043747,-0.00486663991865,-0.00387160035612,-0.000133360081347,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,3,EXPLOIT,asym_h-1.250_k-1.250_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-1.25,0.0,0.000579184211008,0.00400496043747,-0.00557918421101,-0.00458414464848,0.000579184211008,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,3,EXPLOIT,asym_h+1.250_k-1.250_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-1.25,0.0,-0.000533355355455,0.00400496043747,-0.00446664464455,-0.00347160508202,-0.000533355355455,False,False,False,False,,False,True,False,81.79551122194513,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,3,EXPLOIT,asym_h+0.000_k-2.500_p+0.00000,KNEE_NEGATIVE,knee,NEGATIVE,0.0,-2.5,0.0,-0.0066173676268,0.00400496043747,0.0016173676268,0.00261240718933,-0.0066173676268,True,True,True,True,1,True,True,True,99.75062344139651,True,RESEARCH_EXPLOIT_ELIGIBLE,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,3,EXPLOIT,asym_h+0.000_k+0.000_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,0.0,0.0,0.00670816217832,0.00400496043747,-0.0117081621783,-0.0107131226158,0.00670816217832,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,3,EXPLOIT,asym_h+0.000_k-1.250_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-1.25,-0.0125,0.000133471786601,0.00400496043747,-0.0051334717866,-0.00413843222407,0.000133471786601,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,3,EXPLOIT,asym_h+0.000_k-1.250_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-1.25,0.0125,-0.000122558720251,0.00400496043747,-0.00487744127975,-0.00388240171722,-0.000122558720251,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,4,EXPLOIT,asym_h-1.250_k-2.500_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-2.5,0.0,0.000540530654458,0.00400496043747,-0.00554053065446,-0.00454549109193,0.000540530654458,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,4,EXPLOIT,asym_h+1.250_k-2.500_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-2.5,0.0,-0.000495072166781,0.00400496043747,-0.00450492783322,-0.00350988827069,-0.000495072166781,False,False,False,False,,False,True,False,81.79551122194513,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,4,EXPLOIT,asym_h+0.000_k-3.750_p+0.00000,KNEE_NEGATIVE,knee,NEGATIVE,0.0,-3.75,0.0,-0.006527295957,0.00400496043747,0.001527295957,0.00252233551953,-0.006527295957,True,True,True,True,1,True,True,True,99.75062344139651,True,RESEARCH_EXPLOIT_ELIGIBLE,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,4,EXPLOIT,asym_h+0.000_k-1.250_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-1.25,0.0,0.0066173676268,0.00400496043747,-0.0116173676268,-0.0106223280643,0.0066173676268,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,4,EXPLOIT,asym_h+0.000_k-2.500_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-2.5,-0.0125,0.000123222877589,0.00400496043747,-0.00512322287759,-0.00412818331506,0.000123222877589,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,4,EXPLOIT,asym_h+0.000_k-2.500_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-2.5,0.0125,-0.000112163232624,0.00400496043747,-0.00488783676738,-0.00389279720485,-0.000112163232624,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,5,EXPLOIT,asym_h-1.250_k-3.750_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-3.75,0.0,0.000502741420419,0.00400496043747,-0.00550274142042,-0.00450770185789,0.000502741420419,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,5,EXPLOIT,asym_h+1.250_k-3.750_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-3.75,0.0,-0.000457669946208,0.00400496043747,-0.00454233005379,-0.00354729049126,-0.000457669946208,False,False,False,False,,False,True,False,81.79551122194513,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,5,EXPLOIT,asym_h+0.000_k-5.000_p+0.00000,KNEE_NEGATIVE,knee,NEGATIVE,0.0,-5.0,0.0,-0.00643757168672,0.00400496043747,0.00143757168672,0.00243261124925,-0.00643757168672,True,True,True,True,1,True,True,True,99.75062344139651,True,RESEARCH_EXPLOIT_ELIGIBLE,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,5,EXPLOIT,asym_h+0.000_k-2.500_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-2.5,0.0,0.006527295957,0.00400496043747,-0.011527295957,-0.0105322563945,0.006527295957,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,5,EXPLOIT,asym_h+0.000_k-3.750_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-3.75,-0.0125,0.000112961221591,0.00400496043747,-0.00511296122159,-0.00411792165906,0.000112961221591,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,5,EXPLOIT,asym_h+0.000_k-3.750_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-3.75,0.0125,-0.000101761514944,0.00400496043747,-0.00489823848506,-0.00390319892253,-0.000101761514944,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,6,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.000465848839509,0.00400496043747,-0.00546584883951,-0.00447080927698,0.000465848839509,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,6,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.000421179812829,0.00400496043747,-0.00457882018717,-0.00358378062464,-0.000421179812829,False,False,False,False,,False,True,False,81.79551122194513,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,6,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00643757168672,0.00400496043747,-0.0114375716867,-0.0104425321242,0.00643757168672,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,6,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,0.000102690667694,0.00400496043747,-0.00510269066769,-0.00410765110516,0.000102690667694,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,6,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,-9.13574303611e-05,0.00400496043747,-0.00490864256964,-0.00391360300711,-9.1357430361e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,7,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.000465848839509,0.00400496043747,-0.00546584883951,-0.00447080927698,0.000465848839509,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,7,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.000421179812829,0.00400496043747,-0.00457882018717,-0.00358378062464,-0.000421179812829,False,False,False,False,,False,True,False,82.7930174563591,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,7,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00643757168672,0.00400496043747,-0.0114375716867,-0.0104425321242,0.00643757168672,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,7,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,0.000102690667694,0.00400496043747,-0.00510269066769,-0.00410765110516,0.000102690667694,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,7,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,-9.13574303611e-05,0.00400496043747,-0.00490864256964,-0.00391360300711,-9.1357430361e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,8,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.000465848839509,0.00400496043747,-0.00546584883951,-0.00447080927698,0.000465848839509,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,8,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.000421179812829,0.00400496043747,-0.00457882018717,-0.00358378062464,-0.000421179812829,False,False,False,False,,False,True,False,84.03990024937656,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,8,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00643757168672,0.00400496043747,-0.0114375716867,-0.0104425321242,0.00643757168672,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,8,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,0.000102690667694,0.00400496043747,-0.00510269066769,-0.00410765110516,0.000102690667694,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,8,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,-9.13574303611e-05,0.00400496043747,-0.00490864256964,-0.00391360300711,-9.1357430361e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,9,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.000465848839509,0.00400496043747,-0.00546584883951,-0.00447080927698,0.000465848839509,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,9,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.000421179812829,0.00400496043747,-0.00457882018717,-0.00358378062464,-0.000421179812829,False,False,False,False,,False,True,False,86.0349127182045,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,9,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00643757168672,0.00400496043747,-0.0114375716867,-0.0104425321242,0.00643757168672,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,9,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,0.000102690667694,0.00400496043747,-0.00510269066769,-0.00410765110516,0.000102690667694,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
