authorization_id,iteration,policy_id,bundle_policy_id,coordinate,direction,bundle_length,start_trajectory_id,first_step_trajectory_id,endpoint_trajectory_id,start_alpha_hip,start_alpha_knee,start_alpha_phase,first_step_alpha_hip,first_step_alpha_knee,first_step_alpha_phase,endpoint_alpha_hip,endpoint_alpha_knee,endpoint_alpha_phase,intermediate_trajectory_ids,predicted_cumulative_delta_J,calibrated_uncertainty,uncertainty_percentile,uncertainty_stratification,meaningful_improvement_tolerance,bundle_lower_bound_margin,path_exists,formal_neighbor_continuous,same_axis,direction_consistent,mixed_axis,direction_reversal,all_intermediate_nodes_admissible,patient_envelope_compliant,all_nodes_model_supported,support_gate_percent,reference_provenance_valid,bundle_evidence_authorizes_next_step,selected_authorization,authorized_execution_count,queued_later_steps,authorization_lifetime,authorization_invalidated_after_execution,truth_used_for_authorization,case_id,subject_id,scenario_name,start_J_truth_posthoc,endpoint_J_truth_posthoc,truth_cumulative_delta_J_posthoc,truth_bundle_meaningful_improvement,bundle_induced_false_improvement,posthoc_truth_fed_back_to_policy
bundle_auth_ec08307b5340e66ef03ad835,7,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,NEGATIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p-0.00250,asym_h+0.000_k-5.000_p-0.00500,0,-5,0,0,-5,-0.0025,0,-5,-0.005,asym_h+0.000_k-5.000_p-0.00250,2.76878244568e-05,0.00164217053717,P95,SCALE_ONLY,0.005,-0.00666985836163,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.971261230448,2.7687824447e-05,False,False,False
bundle_auth_aa66945167457880beef0ee7,7,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,NEGATIVE,3,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p-0.00250,asym_h+0.000_k-5.000_p-0.00750,0,-5,0,0,-5,-0.0025,0,-5,-0.0075,asym_h+0.000_k-5.000_p-0.00250;asym_h+0.000_k-5.000_p-0.00500,4.27219439734e-05,0.00244544326845,P95,SCALE_ONLY,0.005,-0.00748816521242,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.971276264568,4.27219439584e-05,False,False,False
bundle_auth_08696f69ce02af79110865d4,7,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,NEGATIVE,5,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p-0.00250,asym_h+0.000_k-5.000_p-0.01250,0,-5,0,0,-5,-0.0025,0,-5,-0.0125,asym_h+0.000_k-5.000_p-0.00250;asym_h+0.000_k-5.000_p-0.00500;asym_h+0.000_k-5.000_p-0.00750;asym_h+0.000_k-5.000_p-0.01000,7.51907253358e-05,0.00400496043747,P95,SCALE_ONLY,0.005,-0.00908015116281,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.971308733349,7.51907253105e-05,False,False,False
bundle_auth_7d144a0a9afbb3ff51f62e4e,7,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,POSITIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p+0.00250,asym_h+0.000_k-5.000_p+0.00500,0,-5,0,0,-5,0.0025,0,-5,0.005,asym_h+0.000_k-5.000_p+0.00250,-2.43366117665e-05,0.00164217053717,P95,SCALE_ONLY,0.005,-0.0066178339254,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.971209206012,-2.43366117569e-05,False,False,False
bundle_auth_bab177f710066c5876886213,7,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,POSITIVE,3,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p+0.00250,asym_h+0.000_k-5.000_p+0.00750,0,-5,0,0,-5,0.0025,0,-5,0.0075,asym_h+0.000_k-5.000_p+0.00250;asym_h+0.000_k-5.000_p+0.00500,-3.52860091711e-05,0.00244544326845,P95,SCALE_ONLY,0.005,-0.00741015725928,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.971198256615,-3.52860091571e-05,False,False,False
bundle_auth_5060aa138303700addedfd13,7,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,POSITIVE,5,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p+0.00250,asym_h+0.000_k-5.000_p+0.01250,0,-5,0,0,-5,0.0025,0,-5,0.0125,asym_h+0.000_k-5.000_p+0.00250;asym_h+0.000_k-5.000_p+0.00500;asym_h+0.000_k-5.000_p+0.00750;asym_h+0.000_k-5.000_p+0.01000,-5.4676757998e-05,0.00400496043747,P95,SCALE_ONLY,0.005,-0.00895028367947,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.971178865866,-5.46767579752e-05,False,False,False
bundle_auth_8b13d6b98a56e74998289fb4,8,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,NEGATIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h-0.250_k-5.000_p+0.00000,asym_h-0.500_k-5.000_p+0.00000,0,-5,0,-0.25,-5,0,-0.5,-5,0,asym_h-0.250_k-5.000_p+0.00000,0.000904145892747,0.00164217053717,P95,SCALE_ONLY,0.005,-0.00754631642992,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.972137688516,0.000904145892702,False,False,False
bundle_auth_628ec876d8fdf6246d2e0fb6,8,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,NEGATIVE,3,asym_h+0.000_k-5.000_p+0.00000,asym_h-0.250_k-5.000_p+0.00000,asym_h-0.750_k-5.000_p+0.00000,0,-5,0,-0.25,-5,0,-0.75,-5,0,asym_h-0.250_k-5.000_p+0.00000;asym_h-0.500_k-5.000_p+0.00000,0.0013633259811,0.00244544326845,P95,SCALE_ONLY,0.005,-0.00880876924955,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.972596868605,0.00136332598103,False,False,False
bundle_auth_617fab689a64f90f0cdf128b,8,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,NEGATIVE,5,asym_h+0.000_k-5.000_p+0.00000,asym_h-0.250_k-5.000_p+0.00000,asym_h-1.250_k-5.000_p+0.00000,0,-5,0,-0.25,-5,0,-1.25,-5,0,asym_h-0.250_k-5.000_p+0.00000;asym_h-0.500_k-5.000_p+0.00000;asym_h-0.750_k-5.000_p+0.00000;asym_h-1.000_k-5.000_p+0.00000,0.00229104117515,0.00400496043747,P95,SCALE_ONLY,0.005,-0.0112960016126,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.973524583799,0.00229104117503,False,False,False
bundle_auth_f09466b64092cf6251b30f45,8,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,POSITIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.250_k-5.000_p+0.00000,asym_h+0.500_k-5.000_p+0.00000,0,-5,0,0.25,-5,0,0.5,-5,0,asym_h+0.250_k-5.000_p+0.00000,-0.000901036265229,0.00164217053717,P95,SCALE_ONLY,0.005,-0.00574113427194,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.970332506358,-0.000901036265184,False,False,False
bundle_auth_b189a8fd84bc1f15aef73fd3,8,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,POSITIVE,3,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.250_k-5.000_p+0.00000,asym_h+0.750_k-5.000_p+0.00000,0,-5,0,0.25,-5,0,0.75,-5,0,asym_h+0.250_k-5.000_p+0.00000;asym_h+0.500_k-5.000_p+0.00000,-0.00134437213956,0.00244544326845,P95,SCALE_ONLY,0.005,-0.00610107112889,True,True,True,True,False,False,True,True,False,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.969889170484,-0.00134437213949,False,False,False
bundle_auth_f8dd4054bd1e07e7fb228689,8,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,POSITIVE,5,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.250_k-5.000_p+0.00000,asym_h+1.250_k-5.000_p+0.00000,0,-5,0,0.25,-5,0,1.25,-5,0,asym_h+0.250_k-5.000_p+0.00000;asym_h+0.500_k-5.000_p+0.00000;asym_h+0.750_k-5.000_p+0.00000;asym_h+1.000_k-5.000_p+0.00000,-0.00222138842023,0.00400496043747,P95,SCALE_ONLY,0.005,-0.00678357201724,True,True,True,True,False,False,True,True,False,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.969012154204,-0.00222138842012,False,False,False
bundle_auth_504e8c11a82653b7adf2119e,8,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,NEGATIVE,2,,,,0,-5,0,0,-5.25,0,0,-5.5,0,,,0.00164217053717,P95,SCALE_ONLY,0.005,,False,False,True,True,False,False,False,False,False,90,False,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,,,,False,False,False
bundle_auth_beb928ca3ab41bbfaefe2997,8,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,NEGATIVE,3,,,,0,-5,0,0,-5.25,0,0,-5.75,0,,,0.00244544326845,P95,SCALE_ONLY,0.005,,False,False,True,True,False,False,False,False,False,90,False,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,,,,False,False,False
bundle_auth_1386d87f93f0319801f81d23,8,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,NEGATIVE,5,,,,0,-5,0,0,-5.25,0,0,-6.25,0,,,0.00400496043747,P95,SCALE_ONLY,0.005,,False,False,True,True,False,False,False,False,False,90,False,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,,,,False,False,False
bundle_auth_e8ffd739435fa74b0e2a19ab,8,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,POSITIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-4.750_p+0.00000,asym_h+0.000_k-4.500_p+0.00000,0,-5,0,0,-4.75,0,0,-4.5,0,asym_h+0.000_k-4.750_p+0.00000,0.00279018225159,0.00164217053717,P95,SCALE_ONLY,0.005,-0.00943235278876,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.974023724875,0.00279018225156,False,False,False
bundle_auth_11fc286a30f1371709117fe4,8,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,POSITIVE,3,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-4.750_p+0.00000,asym_h+0.000_k-4.250_p+0.00000,0,-5,0,0,-4.75,0,0,-4.25,0,asym_h+0.000_k-4.750_p+0.00000;asym_h+0.000_k-4.500_p+0.00000,0.00419242960521,0.00244544326845,P95,SCALE_ONLY,0.005,-0.0116378728737,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.975425972229,0.00419242960516,False,False,False
bundle_auth_b52b6f150e5222be347f3dee,8,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,POSITIVE,5,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-4.750_p+0.00000,asym_h+0.000_k-3.750_p+0.00000,0,-5,0,0,-4.75,0,0,-3.75,0,asym_h+0.000_k-4.750_p+0.00000;asym_h+0.000_k-4.500_p+0.00000;asym_h+0.000_k-4.250_p+0.00000;asym_h+0.000_k-4.000_p+0.00000,0.00701126570825,0.00400496043747,P95,SCALE_ONLY,0.005,-0.0160162261457,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.978244808332,0.00701126570817,False,False,False
bundle_auth_f4a7d1f2e0fb5902163dc442,8,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,NEGATIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p-0.00250,asym_h+0.000_k-5.000_p-0.00500,0,-5,0,0,-5,-0.0025,0,-5,-0.005,asym_h+0.000_k-5.000_p-0.00250,2.76878244568e-05,0.00164217053717,P95,SCALE_ONLY,0.005,-0.00666985836163,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.971261230448,2.7687824447e-05,False,False,False
bundle_auth_a823e59c2ca15af1660c3e32,8,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,NEGATIVE,3,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p-0.00250,asym_h+0.000_k-5.000_p-0.00750,0,-5,0,0,-5,-0.0025,0,-5,-0.0075,asym_h+0.000_k-5.000_p-0.00250;asym_h+0.000_k-5.000_p-0.00500,4.27219439734e-05,0.00244544326845,P95,SCALE_ONLY,0.005,-0.00748816521242,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.971276264568,4.27219439584e-05,False,False,False
bundle_auth_e2b80f0a46634a2917fe3dd4,8,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,NEGATIVE,5,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p-0.00250,asym_h+0.000_k-5.000_p-0.01250,0,-5,0,0,-5,-0.0025,0,-5,-0.0125,asym_h+0.000_k-5.000_p-0.00250;asym_h+0.000_k-5.000_p-0.00500;asym_h+0.000_k-5.000_p-0.00750;asym_h+0.000_k-5.000_p-0.01000,7.51907253358e-05,0.00400496043747,P95,SCALE_ONLY,0.005,-0.00908015116281,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.971308733349,7.51907253105e-05,False,False,False
bundle_auth_20ea6d0e2591ca498d85882c,8,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,POSITIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p+0.00250,asym_h+0.000_k-5.000_p+0.00500,0,-5,0,0,-5,0.0025,0,-5,0.005,asym_h+0.000_k-5.000_p+0.00250,-2.43366117665e-05,0.00164217053717,P95,SCALE_ONLY,0.005,-0.0066178339254,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.971209206012,-2.43366117569e-05,False,False,False
bundle_auth_5a73e544f7da9a775e257e1c,8,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,POSITIVE,3,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p+0.00250,asym_h+0.000_k-5.000_p+0.00750,0,-5,0,0,-5,0.0025,0,-5,0.0075,asym_h+0.000_k-5.000_p+0.00250;asym_h+0.000_k-5.000_p+0.00500,-3.52860091711e-05,0.00244544326845,P95,SCALE_ONLY,0.005,-0.00741015725928,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.971198256615,-3.52860091571e-05,False,False,False
bundle_auth_a2aa72553fcff9418ac09989,8,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,POSITIVE,5,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p+0.00250,asym_h+0.000_k-5.000_p+0.01250,0,-5,0,0,-5,0.0025,0,-5,0.0125,asym_h+0.000_k-5.000_p+0.00250;asym_h+0.000_k-5.000_p+0.00500;asym_h+0.000_k-5.000_p+0.00750;asym_h+0.000_k-5.000_p+0.01000,-5.4676757998e-05,0.00400496043747,P95,SCALE_ONLY,0.005,-0.00895028367947,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.971178865866,-5.46767579752e-05,False,False,False
bundle_auth_e07fd7c1c4226f30ab001d7a,9,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,NEGATIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h-0.250_k-5.000_p+0.00000,asym_h-0.500_k-5.000_p+0.00000,0,-5,0,-0.25,-5,0,-0.5,-5,0,asym_h-0.250_k-5.000_p+0.00000,0.000904145892747,0.00164217053717,P95,SCALE_ONLY,0.005,-0.00754631642992,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.972137688516,0.000904145892702,False,False,False
bundle_auth_230ca8e4cc796ec3bc8413b6,9,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,NEGATIVE,3,asym_h+0.000_k-5.000_p+0.00000,asym_h-0.250_k-5.000_p+0.00000,asym_h-0.750_k-5.000_p+0.00000,0,-5,0,-0.25,-5,0,-0.75,-5,0,asym_h-0.250_k-5.000_p+0.00000;asym_h-0.500_k-5.000_p+0.00000,0.0013633259811,0.00244544326845,P95,SCALE_ONLY,0.005,-0.00880876924955,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.972596868605,0.00136332598103,False,False,False
bundle_auth_d8695c15cc004b3b470995d2,9,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,NEGATIVE,5,asym_h+0.000_k-5.000_p+0.00000,asym_h-0.250_k-5.000_p+0.00000,asym_h-1.250_k-5.000_p+0.00000,0,-5,0,-0.25,-5,0,-1.25,-5,0,asym_h-0.250_k-5.000_p+0.00000;asym_h-0.500_k-5.000_p+0.00000;asym_h-0.750_k-5.000_p+0.00000;asym_h-1.000_k-5.000_p+0.00000,0.00229104117515,0.00400496043747,P95,SCALE_ONLY,0.005,-0.0112960016126,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.973524583799,0.00229104117503,False,False,False
bundle_auth_5053e0f6f26d1ceea490b205,9,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,POSITIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.250_k-5.000_p+0.00000,asym_h+0.500_k-5.000_p+0.00000,0,-5,0,0.25,-5,0,0.5,-5,0,asym_h+0.250_k-5.000_p+0.00000,-0.000901036265229,0.00164217053717,P95,SCALE_ONLY,0.005,-0.00574113427194,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.970332506358,-0.000901036265184,False,False,False
bundle_auth_419e4d6cd3d0829d3892a621,9,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,POSITIVE,3,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.250_k-5.000_p+0.00000,asym_h+0.750_k-5.000_p+0.00000,0,-5,0,0.25,-5,0,0.75,-5,0,asym_h+0.250_k-5.000_p+0.00000;asym_h+0.500_k-5.000_p+0.00000,-0.00134437213956,0.00244544326845,P95,SCALE_ONLY,0.005,-0.00610107112889,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.969889170484,-0.00134437213949,False,False,False
bundle_auth_1c9c021244bf7376a84d7cc9,9,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,POSITIVE,5,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.250_k-5.000_p+0.00000,asym_h+1.250_k-5.000_p+0.00000,0,-5,0,0.25,-5,0,1.25,-5,0,asym_h+0.250_k-5.000_p+0.00000;asym_h+0.500_k-5.000_p+0.00000;asym_h+0.750_k-5.000_p+0.00000;asym_h+1.000_k-5.000_p+0.00000,-0.00222138842023,0.00400496043747,P95,SCALE_ONLY,0.005,-0.00678357201724,True,True,True,True,False,False,True,True,False,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.969012154204,-0.00222138842012,False,False,False
bundle_auth_dc8fb89d5011c076df68fa54,9,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,NEGATIVE,2,,,,0,-5,0,0,-5.25,0,0,-5.5,0,,,0.00164217053717,P95,SCALE_ONLY,0.005,,False,False,True,True,False,False,False,False,False,90,False,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,,,,False,False,False
bundle_auth_c0c1025625a86164b3df8995,9,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,NEGATIVE,3,,,,0,-5,0,0,-5.25,0,0,-5.75,0,,,0.00244544326845,P95,SCALE_ONLY,0.005,,False,False,True,True,False,False,False,False,False,90,False,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,,,,False,False,False
bundle_auth_c74886115b26e4dec59c8ce9,9,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,NEGATIVE,5,,,,0,-5,0,0,-5.25,0,0,-6.25,0,,,0.00400496043747,P95,SCALE_ONLY,0.005,,False,False,True,True,False,False,False,False,False,90,False,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,,,,False,False,False
bundle_auth_9be1c87f96b3c1c5000120b9,9,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,POSITIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-4.750_p+0.00000,asym_h+0.000_k-4.500_p+0.00000,0,-5,0,0,-4.75,0,0,-4.5,0,asym_h+0.000_k-4.750_p+0.00000,0.00279018225159,0.00164217053717,P95,SCALE_ONLY,0.005,-0.00943235278876,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.974023724875,0.00279018225156,False,False,False
bundle_auth_fa4a36cd0ebc53f2434e1bcd,9,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,POSITIVE,3,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-4.750_p+0.00000,asym_h+0.000_k-4.250_p+0.00000,0,-5,0,0,-4.75,0,0,-4.25,0,asym_h+0.000_k-4.750_p+0.00000;asym_h+0.000_k-4.500_p+0.00000,0.00419242960521,0.00244544326845,P95,SCALE_ONLY,0.005,-0.0116378728737,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.975425972229,0.00419242960516,False,False,False
bundle_auth_0a59c8842e610ab1b68a2e4b,9,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,POSITIVE,5,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-4.750_p+0.00000,asym_h+0.000_k-3.750_p+0.00000,0,-5,0,0,-4.75,0,0,-3.75,0,asym_h+0.000_k-4.750_p+0.00000;asym_h+0.000_k-4.500_p+0.00000;asym_h+0.000_k-4.250_p+0.00000;asym_h+0.000_k-4.000_p+0.00000,0.00701126570825,0.00400496043747,P95,SCALE_ONLY,0.005,-0.0160162261457,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.978244808332,0.00701126570817,False,False,False
bundle_auth_304e97f075fde3ccd0a624bb,9,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,NEGATIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p-0.00250,asym_h+0.000_k-5.000_p-0.00500,0,-5,0,0,-5,-0.0025,0,-5,-0.005,asym_h+0.000_k-5.000_p-0.00250,2.76878244568e-05,0.00164217053717,P95,SCALE_ONLY,0.005,-0.00666985836163,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,baseline__matched_linear,baseline,matched_linear,0.971233542624,0.971261230448,2.7687824447e-05,False,False,False
